香港频道,#genre#
揭阳综合,http://dslive.grtn.cn/jyzh/sd/live.m3u8?ts
开平综合,http://pili-live-hls.livekpdst.sobeycache.com/kpdst/gb1.m3u8
开平生活,http://pili-live-hls.livekpdst.sobeycache.com/kpdst/zb2.m3u8
东莞-1,http://dslive.grtn.cn/dgzh/sd/live.m3u8?ts
惠州综合,http://dslive.grtn.cn/hzzh/sd/live.m3u8?ts
湛江综合,http://dslive.grtn.cn/zjzh/sd/live.m3u8?ts
江门综合,http://dslive.grtn.cn/jmzh/sd/live.m3u8?ts
珠海综合,http://dslive.grtn.cn/zhzh/sd/live.m3u8?ts
阳江综合,http://dslive.grtn.cn/yjzh/sd/live.m3u8?ts
韶关综合,http://dslive.grtn.cn/sgxwzhHD/sd/live.m3u8?ts
河源综合,http://dslive.grtn.cn/hyzh/sd/live.m3u8?ts
汕尾综合,http://dslive.grtn.cn/swzh/sd/live.m3u8?ts
云浮综合,http://dslive.grtn.cn/yfzh/sd/live.m3u8?ts
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8
潮州综合,http://live.zscz0768.com/live/zhpd.m3u8
揭阳综合,http://livejieyang.chinamcache.com/live/zb01.m3u8
揭阳公共,http://livejieyang.chinamcache.com/live/zb02.flv
潮安综合,http://chaoan.chaoantv.com:8278/zongyi_1028/playlist.m3u8
潮安影视,http://chaoan.chaoantv.com:8278/h_yingshi_1028/playlist.m3u8
清新综合,http://hls.qxtv0763.com/live/qxzh.m3u8
清新公共,http://hls.qxtv0763.com/live/qxgg.m3u8
湖北经视,http://live.cjyun.org/hubeitv/s10008-live-hbjs.m3u8
湖北影视,http://live.cjyun.org/hubeitv/s10008-live-hbys.m3u8
湖北生活,http://live.cjyun.org/hubeitv/s10008-live-hbsh.m3u8
湖北教育,http://live.cjyun.org/hubeitv/s10008-live-hbjy.m3u8
休闲指南,http://live.cjyun.org/hubeitv/s10008-live-xxzn.m3u8
公共新闻,http://live.cjyun.org/hubeitv/s10008-live-hbgg.m3u8
垄上频道,http://live.cjyun.org/hubeitv/s10008-live-hbls.m3u8
武汉综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉影视,http://stream.appwuhan.com/2tzb/sd/live.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8
武汉海外,http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉少儿,http://stream.appwuhan.com/7tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
荆州新闻,http://33058.hlsplay.aodianyun.com/guangdianyun_33058/tv_channel_216.m3u8
荆州垄上,http://33058.hlsplay.aodianyun.com/guangdianyun_33058/tv_channel_325.m3u8
长沙新闻,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_346.m3u8
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8
南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
重庆新闻,http://219.153.252.50/PLTV/88888888/224/3221225531/chunklist.m3u8
重庆影视,http://219.153.252.50/PLTV/88888888/224/3221225633/chunklist.m3u8
重庆都市,http://219.153.252.50/PLTV/88888888/224/3221225631/chunklist.m3u8
重庆时尚,http://219.153.252.50/PLTV/88888888/224/3221225627/chunklist.m3u8
重庆文娱,http://219.153.252.50/PLTV/88888888/224/3221225630/chunklist.m3u8
重庆少儿,http://219.153.252.50/PLTV/88888888/224/3221225625/chunklist.m3u8
重庆科教,http://219.153.252.50/PLTV/88888888/224/3221225632/chunklist.m3u8
重庆汔摩,http://219.153.252.50/PLTV/88888888/224/3221225634/chunklist.m3u8
重庆国际,http://219.153.252.50/PLTV/88888888/224/3221225623/chunklist.m3u8
重庆生活,http://219.153.252.50/PLTV/88888888/224/3221225629/chunklist.m3u8


电影﻿频道,#genre#
CCTV-6电影,http://www.szdznet.cn/tv/tm2.php?id=CCTV6HD
CCTV-6电影,http://www.szdznet.cn/tv/tm2.php?id=CCTV6
CCTV-6电影,http://112.17.40.140/PLTV/88888888/224/3221226433/index.m3u8
CCTV-6电影,http://www.szkis.com/tv/migu.php?id=608919883
CHC动作电影,http://cdn.5itv.tv//ZZ_chZZongzuo/ZZ_chZZongzuo.m3u8
CHC动作电影,p2p://sdgdklwos.finetv.tv:9906/59fd25c800060e1102a812154e343f18
CHC动作电影,http://117.156.28.57/PLTV/88888888/224/3221225847/1.m3u8
CHC高清电影,http://cdn.5itv.tv//ZZ_chcgaoqing/ZZ_chcgaoqing.m3u8
CHC高清电影,p2p://sdgdklwos.finetv.tv:9906/59fd0b3f0002084d024069e339cc1997
CHC家庭影院,p2p://sdgdklwos.finetv.tv:9906/59fd25b000031edb02a7b38a6a5d0696
好萊塢電影,http://192.200.120.82:8080/ZZ_haolaiwu/ZZ_haolaiwu.m3u8
好萊塢電影,http://cdn.5itv.tv//ZZ_haolaiwu/ZZ_haolaiwu.m3u8
好萊塢電影,p2p://lino.homeunix.com:6007/5a141b66000b4be65f90135822b40e43.ts
美亞電影台,p2p://185.169.196.146:9906/59fd08470008d4d60234d2d92e65644c.ts
美亞電影台,p2p://lino.homeunix.com:6007/59fd08470008d4d60234d2d92e65644c.ts
CatchPlay电影台,p2p://185.169.196.146:9906/59fd26e9000849d802ac7b8a43f34f6a.ts
CatchPlay电影台,p2p://lino.homeunix.com:6007/59fd26e9000849d802ac7b8a43f34f6a.ts
东森电影,http://cdn.5itv.tv//ZZ_dongsendianying/ZZ_dongsendianying.m3u8
东森电影,http://192.154.103.75:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
东森电影,p2p://lino.homeunix.com:6007/59fd0cab0008230a0245f94a229777bd.ts
凤凰电影,https://116.77.72.195/streams/d/fhdy/playlist.m3u8
凤凰电影,rtmp://ivi.bupt.edu.cn:1935/livetv/fhdy
天映经典,p2p://lino.homeunix.com:6007/5b2e01c400098d0f0c42edad22c37385.ts
TVB功夫台,http://flv.live.xylive.tv/live/0030.flv
华纳电影,http://cdn.5itv.tv//ZZ_huanadianying/ZZ_huanadianying.m3u8
华纳电影,http://192.200.97.98:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
HKC电影一台,p2p://185.169.196.146:9906/5cb05c52000a69c517a988073ced7a47.ts
HKC电影一台,p2p://3114910866:9906/5cb05c52000a69c517a988073ced7a47.ts
龙祥时代,http://192.154.103.75:8080/ZZ_shidai/ZZ_shidai.m3u8
AXN 新力影业动作片,p2p://185.169.196.146:9906/59fd2573000c0b9e02a6c794631510c8.ts
警匪电影,http://aldirect.hls.huya.com/huyalive/29169025-2686220598-11537229618251563008-2847687556-10057-A-1524043048-1_1200.m3u8
警匪美国,http://js.hls.huya.com/huyalive/30765679-2478268764-10644083292078342144-2847699106-10057-A-0-1_1200.m3u8
好莱坞电影1,http://aldirect.hls.huya.com/huyalive/29169025-2686219962-11537226886652362752-2710080226-10057-A-0-1_1200.m3u8
漫威电影,http://tx.hls.huya.com/huyalive/30765679-2504742278-10757786168918540288-3049003128-10057-A-0-1.m3u8
战争电影,http://tx.hls.huya.com/huyalive/28466698-2689659358-11551998979990355968-2789274580-10057-A-0-1.m3u8
犯罪悬疑,http://tx.hls.huya.com/huyalive/30765679-2480288304-10652757150331305984-2789274538-10057-A-1511757260-1.m3u8
复仇犯罪,http://tx.hls.huya.com/huyalive/28466698-2689661530-11552008308659322880-3049003102-10057-A-0-1.m3u8
女神港片,http://tx.hls.huya.com/huyalive/30765679-2484192476-10669525441389264896-2789274564-10057-A-0-1.m3u8
灾难电影,http://tx.hls.huya.com/huyalive/29359996-2689475864-11551210879261343744-2847699104-10057-A-1525430092-1.m3u8
真实改编,http://tx.hls.huya.com/huyalive/30765679-2554414680-10971127511022305280-3048991634-10057-A-0-1.m3u8
惊悚电影,http://tx.hls.huya.com/huyalive/29106097-2689447600-11551089486305689600-2789274568-10057-A-1525420695-1.m3u8
怪物科幻,http://tx.hls.huya.com/huyalive/30765679-2478268764-10644083292078342144-2847699106-10057-A-0-1.m3u8
顶级科幻,https://aldirect.hls.huya.com/huyalive/28466698-2689656864-11551988268341919744-2847699194-10057-A-0-1_1200.m3u8
丧尸电影,http://tx.hls.huya.com/huyalive/29106097-2689286606-11550398022340837376-2789274544-10057-A-0-1.m3u8
香港电影,http://aldirect.hls.huya.com/huyalive/29106097-2689453724-11551115788685410304-2847687506-10057-A-1525422901-1_1200.m3u8
斯坦森电影,http://tx.hls.huya.com/huyalive/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1.m3u8
Newtv明星大片,http://112.17.40.140/PLTV/88888888/224/3221226751/index.m3u8
Newtv惊悚悬疑,http://112.17.40.140/PLTV/88888888/224/3221226656/index.m3u8
Newtv海外剧场,http://112.17.40.140/PLTV/88888888/224/3221226662/index.m3u8
Newtv潮妈辣婆,http://112.17.40.140/PLTV/88888888/224/3221226666/index.m3u8
Newtv爱情喜剧,http://112.17.40.140/PLTV/88888888/224/3221226660/index.m3u8
Newtv动作电影,http://112.17.40.140/PLTV/88888888/224/3221226747/index.m3u8
Newtv古装剧场,http://112.17.40.140/PLTV/88888888/224/3221226753/index.m3u8
Newtv家庭剧场,http://112.17.40.140/PLTV/88888888/224/3221226642/index.m3u8
Newtv中国功夫,http://112.17.40.140/PLTV/88888888/224/3221226759/index.m3u8
Newtv搏击,http://112.17.40.140/PLTV/88888888/224/3221226737/index.m3u8
Newtv军事评论,http://112.17.40.140/PLTV/88888888/224/3221226658/index.m3u8
电影,http://112.17.40.140/PLTV/88888888/224/3221226176/index.m3u8
东方电影,http://117.156.28.57/PLTV/88888888/224/3221225656/index.m3u8
峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
靖天电影台,p2p://185.169.196.146:9906/59fd358c00069b9502e5a7d404d940d2.ts
黑帮电影,http://cdn-out.iqy.sc96655.com/tslive/c16_lb_heibangdianying_1080p_t10/c16_lb_heibangdianying_1080p_t10.m3u8
电影大片,http://cdn-out.iqy.sc96655.com/tslive/c15_lb_dianyingjingxuan_1080p_t10/c15_lb_dianyingjingxuan_1080p_t10.m3u8
黑莓电影,http://112.17.40.140/PLTV/88888888/224/3221226755/index.m3u8
黑苺电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
东森洋片,http://192.154.103.75:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
经典影院,http://220.158.149.14:9999/live/TV00000000000000000081@HHZT;LIVE
国际影院,http://220.158.149.14:9999/live/TV00000000000000000080@HHZT;LIVE
HBO亚洲电影,vjms://58.215.133.184:8500:3502/live/cid=261
HBO亚洲电影,http://220.158.149.14:9999/live/TV00000000000000000166@HHZT;LIVE
HBO温馨电影,vjms://58.215.133.184:8500:3502/live/cid=181
HBO原创电影,vjms://58.215.133.184:8500:3502/live/cid=436
HBO强档电影,vjms://58.215.133.184:8500:3502/live/cid=238
緯來戯劇,vjms://58.215.133.184:8500:3502/live/cid=137
FOX动作,P2p://170.178.164.243:6210/5b448b8900037a2800065ce053df68a2.ts
FOXMOVIES,vjms://58.215.133.184:8500:3502/live/cid=94
CBN每日影院,http://42.48.60.248:8082/live/gqts-800k.m3u8
CBN幸福剧场,http://42.48.60.248:8082/live/gqys-800k.m3u8
功夫台,p2p://lino.homeunix.com:6007/5a32174e0001f481d4b0ec8f67f06c2b.ts
WOWOW电影,vjms://58.215.133.184:8500:3502/live/cid=325
卫视西片 HD,p2p://lino.homeunix.com:6007/59fd1475000301e1026465123e2e3650.ts
星卫电影台,p2p://lino.homeunix.com:6007/59fd086a00072cbb02355b236c4a3fcb.ts
astro双星,p2p://185.169.196.146:9906/5b2f26bb000f257c10bb53ec280e5f3f.ts
CineMax电影,p2p://185.212.201.60:6005/5b4490720000f77300198a641d892211.ts
AXN电影,p2p://185.212.201.60:6005/5b44906d000417cc001977a8998355b3.ts
纬来电影,p2p://185.169.196.146:9906/59fd1feb0003d7be02912a31740004af.ts
衛視電影臺,p2p://185.169.196.146:9906/59fd0369000ea5750221d12f32a532b8.ts
衛視電影臺,p2p://lino.homeunix.com:6007/59fd0369000ea5750221d12f32a532b8.ts
緯來電影,p2p://lino.homeunix.com:6007/59fd1feb0003d7be02912a31740004af.ts
靖天電影臺,p2p://185.212.201.60:6005/5b44906e000b924b00197d7bc86948b9.ts
靖天電影臺,p2p://lino.homeunix.com:6007/59fd358c00069b9502e5a7d404d940d2.ts
龍華电影,p2p://lino.homeunix.com:6007/5acb86bc0005dc212c1104ce762f31f7.ts
HBO HD,p2p://lino.homeunix.com:6007/59fd1566000391610268129978510d8e.ts
欧美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IAShttpessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
亚洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IAShttpessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
成龙电影,http://tx.hls.huya.com/huyalive/94525224-2460685722-10568564701724147712-2789253838-10057-A-0-1.m3u8
徐峥电影,http://tx.hls.huya.com/huyalive/30765679-2689675828-11552069718101721088-3048991626-10057-A-0-1.m3u8
周星驰电影,http://tx.hls.huya.com/huyalive/94525224-2460685313-10568562945082523648-2789274524-10057-A-0-1.m3u8
周润发电影,http://tx.hls.huya.com/huyalive/94525224-2460685774-10568564925062447104-2789253840-10057-A-0-1.m3u8
刘德华电影,http://tx.hls.huya.com/huyalive/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1.m3u8
李连杰电影,http://tx.hls.huya.com/huyalive/94525224-2460686093-10568566295157014528-2789253848-10057-A-0-1.m3u8
洪金宝电影,http://tx.hls.huya.com/huyalive/29106097-2689406282-11550912026846953472-2789274558-10057-A-0-1.m3u8
林正英电影,http://tx.hls.huya.com/huyalive/94525224-2460686034-10568566041753944064-2789274542-10057-A-0-1.m3u8
古惑仔电影,http://tx.hls.huya.com/huyalive/30765679-2523417522-10837995731143360512-2777068634-10057-A-0-1.m3u8
甄子丹电影,http://tx.hls.huya.com/huyalive/29169025-2686219938-11537226783573147648-2847699096-10057-A-1524024759-1.m3u8
古天乐电影,http://tx.hls.huya.com/huyalive/29169025-2686220040-11537227221659811840-2713685416-10057-A-1524041498-1.m3u8
CIBN电影,http://cinb1.peoplevideo.cn/hls/vCIBNDYPD/800/vCIBNDYPD.m3u8
CIBN嗨播,http://cinb1.peoplevideo.cn/hls/vCIBNDYDYYPD/1800/vCIBNYYPD.m3u8
CIBN军事,http://cinb1.peoplevideo.cn/hls/vCIBNGZJC/1800/vCIBNGZJC.m3u8
CIBN钓鱼,http://cinb1.peoplevideo.cn/hls/vCIBNGWPDHWXF/1800/vCIBNHWXF.m3u8
CIBN生活,http://cinb1.peoplevideo.cn/hls/vCIBNGWPD/1800/vCIBNGWPD.m3u8
CIBN教育,http://cinb1.peoplevideo.cn/hls/vCIBNJYPD/1800/vCIBNJYPD.m3u8
CIBN汽车,http://cinb1.peoplevideo.cn/hls/vCIBNQCPD/1800/vCIBNQCPD.m3u8
CIBN财经,http://cinb1.peoplevideo.cn/hls/vCIBNCJPD/1800/vCIBNCJPD.m3u8
CIBN微电影,http://cinb1.peoplevideo.cn/hls/vCIBNWDYPD/1800/vCIBNWDYPD.m3u8
CIBN汉学院,http://cinb1.peoplevideo.cn/hls/vCIBNHXYPD/1800/vCIBNHXYPD.m3u8
CIBN纪录片,http://cinb1.peoplevideo.cn/hls/vCIBNJLPD/1800/vCIBNJLPD.m3u8
CIBN电影导视,http://cinb1.peoplevideo.cn/hls/vCIBNDYDS/1800/vCIBNDYDS.m3u8
CIBN精品影院,http://cinb1.peoplevideo.cn/hls/vCIBNJPYY/1800/vCIBNJPYY.m3u8
CIBN情感影院,http://cinb1.peoplevideo.cn/hls/vCIBNQGYY/1800/vCIBNQGYY.m3u8
CIBN喜剧影院,http://cinb1.peoplevideo.cn/hls/vCIBNHSYX/1800/vCIBNHSYX.m3u8
CIBN骄阳剧场,http://cinb1.peoplevideo.cn/hls/vCIBNJDJC/1800/vCIBNJDJC.m3u8
CIBN古装剧场,http://cinb1.peoplevideo.cn/hls/vCIBNZYPD/1800/vCIBNZYPD.m3u8
CIBN炫佳动漫,http://cinb1.peoplevideo.cn/hls/vCIBNDMPD/1800/vCIBNDMPD.m3u8
CIBN留学世界,http://cinb1.peoplevideo.cn/hls/vCIBNRBJC/1800/vCIBNRBJC.m3u8
CIBN文化中国,http://cinb1.peoplevideo.cn/hls/vCIBNCWHPD/1800/vCIBNCWHPD.m3u8
CIBN艺术院线,http://cinb1.peoplevideo.cn/hls/vCIBNTEADJ/1800/vCIBNTEADJ.m3u8
CIBN NIHAOTV,http://cinb1.peoplevideo.cn/hls/vCIBNCHNTV/1800/vCIBNCHNTV.m3u8


少儿﻿频道,#genre#
CCTV-14少儿,http://www.szdznet.cn/tv/tm2.php?id=CCTVChildHD
CCTV-14少儿,http://www.szkis.com/tv/migu.php?id=624878440
CCTV-14少儿,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5CA8A5ADU3092F010K77584128I73732C6APBM32250AEV1044EZ33519WE237BC7B5D1&playtoken=ABCDEFGHI&programid=4200000248.m3u8
CCTV-14少儿,http://cctvcnch5ca.v.wscdns.com/live/cctvchild_2/10793.m3u8
武汉少儿,http://www.szdznet.cn/tv/tm2.php?id=WuHanShaoEr
广州少儿,http://www.szdznet.cn/tv/tm2.php?id=GZChild
广东少儿,http://www.szdznet.cn/tv/tm2.php?id=TVSChild
嘉佳卡通,http://www.szdznet.cn/tv/tm2.php?id=GDKT
哈哈炫动,http://www.szdznet.cn/tv/tm2.php?id=TOONMAXTV
卡酷少儿,http://www.szdznet.cn/tv/tm2.php?id=KAKU
金鹰卡通,http://www.szdznet.cn/tv/tm2.php?id=HuNanKT
山东教育,http://www.szdznet.cn/tv/tm2.php?id=SDETV
动漫秀场,http://www.szdznet.cn/tv/tm2.php?id=DongManXCHD
广东少儿,http://nclive.grtn.cn/tvs5/sd/live.m3u8
卡酷少儿,http://121.31.30.90:8085/ysten-business/live/kakukaton/yst.m3u8
卡酷少儿,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240051_1/encoder/0/playlist.m3u8
中国教育1,http://121.31.30.90:8085/ysten-business/live/jiaoyutv/yst.m3u8
金鹰卡通,http://121.31.30.90:8085/ysten-business/live/jinyingkaton/yst.m3u8
金鹰卡通,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240050_1/encoder/0/playlist.m3u8
山东教育,http://121.31.30.90:8085/ysten-business/live/shandongjy/yst.m3u8
哈哈炫动,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225909/1.m3u8 
优漫卡通,http://121.31.30.90:8085/ysten-business/live/youmankaton/yst.m3u8
嘉佳卡通,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240087_1/encoder/0/playlist.m3u8
黑莓动画,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225914/1.m3u8 
武汉少儿,http://stream.appwuhan.com/7tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
哆啦A梦,http://aldirect.hls.huya.com/huyalive/29169025-2686220742-11537230236726853632-3048959612-10057-A-1524131613-1_1200.m3u8
蜡笔小新,http://aldirect.hls.huya.com/huyalive/94525224-2503194318-10751137731343024128-2847699212-10057-A-0-1_1200.m3u8
新动漫,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226818/index.m3u8
卡通剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226717/index.m3u8


国外﻿频道,#genre#
环球龙视GDTV,http://www.szdznet.cn/tv/tm2.php?id=vGDTV
北美中国之窗,http://www.szdznet.cn/tv/tm2.php?id=vChinaWindow
NHK,http://www.szdznet.cn/tv/tm2.php?id=NHK
BBC,http://www.szdznet.cn/tv/tm2.php?id=BBCWorldNews
AIJazeera,http://www.szdznet.cn/tv/tm2.php?id=AljazeeraTV
RTRPlaneta,http://www.szdznet.cn/tv/tm2.php?id=RTRPlaneta
亞洲新聞,p2p://3114910866:9906/5a56d833000e41286443908c2a501e55
美国之音,https://voa-lh.akamaihd.net/i/voa_mpls_tvmc6@320298/master.m3u8
新唐人美西,http://live.ntdimg.com/uwlive520/playlist.m3u8?
新唐人中国台,https://live2.ntdimg.com/cnlive/playlist.m3u8
新唐人亚太臺,https://live.ntdimg.com/aplive200/playlist.m3u8
新唐人加东臺,https://live.ntdimg.com/mllive860/playlist.m3u8
新唐人加西臺,https://live.ntdimg.com/cwlive220/playlist.m3u8
新唐人旧金山臺,https://live.ntdimg.com/sflive990/playlist.m3u8
新唐人美东臺,https://live.ntdimg.com/live400/playlist.m3u8
新唐人美西臺,https://live.ntdimg.com/uwlive990/playlist.m3u8
FYI HD,p2p://3114910866:9906/59fd32500009ea1902d9064f0d2c0edc
BBC HD,p2p://3114910866:9906/59fd16bc000f2550026d4d870b85516d
TVN HD,p2p://3114910866:9906/59fd248e000a1aa502a3488f618b6de7
CNN HD,p2p://3114910866:9906/59fd16db000b5f05026dc5a57b516fdb
CNBC,p2p://51.79.41.138:18912/5b59394400007aa8d36faadc60806e04.ts.ts
LUXE.TV,p2p://3114910866:9906/59fd32780006da1202d9a1c415a55c7e
MY KIDS,p2p://3114910866:9906/59fd3515000d559a02e3d8b272784315
DIVA HD,p2p://3114910866:9906/59fd33b00000188702de62ce5428150a
SMART HD,p2p://3114910866:9906/59fd32970005fa4002da1a9d12c87a7d
OUTDOOR,p2p://3114910866:9906/59fd15a600029d6902690c5b552d077d
TEAVEL HD,p2p://3114910866:9906/59fd0b9100084afb0241abca38654efa
BBC EARTH,p2p://3114910866:9906/59fd3223000ee20302d857cf1a981663
NHK WORLD,p2p://3114910866:9906/59fd0a09000c3214023bb18461b51f7a
CHANNEL[5],p2p://3114910866:9906/5a31fbf500092568d4461abc4b040214
CHANNEL[8],p2p://3114910866:9906/5a31fc3f000ef04fd4473d4355630850
CHANNEL[U],p2p://3114910866:9906/5a31fc73000836bdd44806ad15337fe5
MTV LIVE HD,p2p://3114910866:9906/59fd338800019be502ddc6ec066c3089
BBC LIFESTYLE,p2p://3114910866:9906/59fd320000071ba102d7cd137e585878
MEZZO LIVEHD,p2p://3114910866:9906/59fd297e00073d5c02b691533fb45133
FOX SPORTS3HD,p2p://3114910866:9906/59fd0ab7000ca0d6023e595351427583
E!ENTERTAINMENT,p2p://3114910866:9906/59fd29f4000d9cec02b85fd97aba3e4f
BBC,vjms://58.215.133.185:8500:3502/live/cid=418
CNBC,vjms://58.215.133.185:8500:3502/live/cid=98
NGCWild(HD),vjms://58.215.133.185:8500:3502/live/cid=361
NGC(HD),vjms://58.215.133.185:8500:3502/live/cid=115
DiscoveryHDWORLD,vjms://58.215.133.185:8500:3502/live/cid=440
CNBC(ENG),vjms://58.215.133.185:8500:3502/live/cid=98
Bloomberg,vjms://58.215.133.185:8500:3502/live/cid=392
Fashion,vjms://58.215.133.185:8500:3502/live/cid=399
WFC,http://wfc.bonus-tv.ru/cdn/wfcint/tracks-v1a1/index.m3u8
SkyNews,http://skydvn-nowtv-atv-prod.skydvn.com/atv/skynews/1404/live/04.m3u8
CBS News,https://www.cbsnews.com/common/video/dai_prod.m3u8
Bloomberg TV Australia,https://liveprodapnortheast.akamaized.net/oz1/Channel-OZTVqvs-AWS-tokyo-1/Source-OZTVqvs-440-1_live.m3u8
澳洲新闻台,https://liveprodapnortheast.global.ssl.fastly.net/btv/desktop/ap_live.m3u8
Japan24news,https://n24-cdn-live.ntv.co.jp/ch01/High.m3u8
Miami-TV-音乐美女,http://usaserver.miamitvchannel.com/miamitv/smil:miamitv/chunklist_w135985040_a742000.m3u8
NBC 29 Charlottesville ,http://wvir-lh.akamaihd.net/i/WVIR_736@78303/master.m3u8
国家地理野生HD,vjms://58.215.133.184:8500:3502/live/cid=263
国家地理HD,vjms://58.215.133.184:8500:3502/live/cid=115
探索频道HD,vjms://58.215.133.184:8500:3502/live/cid=440
动物星球,vjms://58.215.133.184:8500:3502/live/cid=3
发现科学,vjms://58.215.133.184:8500:3502/live/cid=457
NUOO,http://persik.tv/stream/2121/290000/10003.m3u8
AXN,vjms://58.215.133.184:8500:3502/live/cid=2
緯來體育,vjms://58.215.133.184:8500:3502/live/cid=202
爱尔达体育HD,vjms://58.215.133.184:8500:3502/live/cid=266
Foxsport2HD,vjms://58.215.133.184:8500:3502/live/cid=444
Foxsport3HD,vjms://58.215.133.184:8500:3502/live/cid=95
爱尔达体育HD,vjms://58.215.133.184:8500:3502/live/cid=266
Foxsport2HD,vjms://58.215.133.184:8500:3502/live/cid=444
Foxsport3HD,vjms://58.215.133.184:8500:3502/live/cid=95
国家地理野生-HD,vjms://58.215.133.184:8500:3502/live/cid=263
国家地理-HD,vjms://58.215.133.184:8500:3502/live/cid=115
探索频道-HD,vjms://58.215.133.184:8500:3502/live/cid=440
发现科学,vjms://58.215.133.184:8500:3502/live/cid=457
NHK,vjms://58.215.133.184:8500:3502/live/cid=53
日本super hits,vjms://58.215.133.184:8500:3502/live/cid=54
日本钓鱼,vjms://58.215.133.184:8500:3502/live/cid=55
日本FOX体育,vjms://58.215.133.184:8500:3502/live/cid=57
日本BS,vjms://58.215.133.184:8500:3502/live/cid=58
日本STAR2,vjms://58.215.133.184:8500:3502/live/cid=191
日本STAR3,vjms://58.215.133.184:8500:3502/live/cid=193
WOWOWライブ,vjms://58.215.133.184:8500:3502/live/cid=205
日本棒球,vjms://58.215.133.184:8500:3502/live/cid=207
卫星剧场,vjms://58.215.133.184:8500:3502/live/cid=208
日本洋片,vjms://58.215.133.184:8500:3502/live/cid=209
NHK广岛放送,vjms://58.215.133.184:8500:3502/live/cid=301
QVC,vjms://58.215.133.184:8500:3502/live/cid=302
日野生,vjms://58.215.133.184:8500:3502/live/cid=303
BS日本电视,vjms://58.215.133.184:8500:3502/live/cid=304
BS-i,vjms://58.215.133.184:8500:3502/live/cid=305
BS-Japan,vjms://58.215.133.184:8500:3502/live/cid=306
BS-Fuji,vjms://58.215.133.184:8500:3502/live/cid=307
BS朝日,vjms://58.215.133.184:8500:3502/live/cid=308
NHK综合,vjms://58.215.133.184:8500:3502/live/cid=309
NHK教育,vjms://58.215.133.184:8500:3502/live/cid=310
东京MX,vjms://58.215.133.184:8500:3502/live/cid=311
GAORA,vjms://58.215.133.184:8500:3502/live/cid=413
Green,vjms://58.215.133.184:8500:3502/live/cid=412
GOLF NTWORK,vjms://58.215.133.184:8500:3502/live/cid=409
Sports,vjms://58.215.133.184:8500:3502/live/cid=414
sports1,vjms://58.215.133.184:8500:3502/live/cid=415
Sports 2,vjms://58.215.133.184:8500:3502/live/cid=416
Sports ESPN,vjms://58.215.133.184:8500:3502/live/cid=410
FIGHTING TV,vjms://58.215.133.184:8500:3502/live/cid=408
Sports Plus,vjms://58.215.133.184:8500:3502/live/cid=411
Star channel,vjms://58.215.133.184:8500:3502/live/cid=494
WOWOW电影,vjms://58.215.133.184:8500:3502/live/cid=325
STAR CHANNEL(BS),vjms://58.215.133.184:8500:3502/live/cid=326
TBS,vjms://58.215.133.184:8500:3502/live/cid=314
富士电视台,vjms://58.215.133.184:8500:3502/live/cid=316
